HA_USAGE,topicDistribution_0,topicDistribution_1,topicDistribution_2,topicDistribution_3,topicDistribution_4
1612,0.20003439699354686,0.20002904215219566,0.20000211490051942,0.1999760240501923,0.20001815730091463
119,0.2000004473875515,0.20000200428982115,0.19999166603040794,0.1999868768061694,0.19999067770198495
697,0.20003654533646945,0.19997451886918516,0.2000215703735065,0.200008996904255,0.19998120668055336
155,0.2000162010235614,0.20002154877928258,0.1999858624011402,0.2000129004535861,0.20000348523152206
182,0.1999798202112504,0.19997928589279762,0.2000133751108588,0.19999320026486941,0.1999918457800226
471,0.2000277587157944,0.1999911024559536,0.19998086901056783,0.20003164600528367,0.1999587391306417
750,0.19997811759591244,0.1999912785956364,0.20002446378866626,0.19999031448738105,0.19999279027918476
1153,0.1999626475319593,0.20000009335387456,0.20002108604190694,0.19999671996255414,0.20003623050138392
884,0.200028430845142,0.1999843321385495,0.19999145846012667,0.2000400460212598,0.19999474175526738
1538,0.20000182954041723,0.20003002381623938,0.20000619650551754,0.19999979147177477,0.2000421880352058
588,0.2000041470031096,0.2000402633380549,0.2000171327685416,0.19997795330623797,0.19999417957607926
276,0.20000958867321603,0.1999975707856127,0.20000792589240943,0.19998915129787506,0.19997535511048892
1121,0.20003392900085956,0.20002107868190816,0.1999901883543944,0.19998611556286286,0.1999781438660372
776,0.19999935979912994,0.19999844913566697,0.1999989948578477,0.1999937757422797,0.20003288210245934
158,0.20000490559481426,0.200015800310052,0.19997895587015668,0.19998874928617288,0.20000200897390047
741,0.20000604885503445,0.2000427104966487,0.19998387514567734,0.20004329718848435,0.19998838583273762
1299,0.20002614225078238,0.19999834051450419,0.19996424796187004,0.2000072215363886,0.20002225508476365
527,0.20000368188133041,0.19998948507009737,0.199996603402716,0.1999940793763121,0.1999676368241269
248,0.1999926199250297,0.1999809327059791,0.20000043437652218,0.1999977435551442,0.1999636973814945
971,0.19999381870669766,0.19999500427000655,0.20000131298725557,0.20000912284468245,0.19997580280667995
734,0.20003969939730998,0.19997279737845144,0.20002981880470388,0.2000130391228833,0.199993102541292
1034,0.19997710543254635,0.19999442953818247,0.19996397064029453,0.19998283190847152,0.1999819246324816
1504,0.20000804171259973,0.19997828549063226,0.20000367435566133,0.19997397000966965,0.20000599204375438
870,0.19998763269083664,0.20001735142027793,0.20002515329934564,0.19999959424378153,0.19996650634859958
563,0.19998966102135682,0.19997945314699953,0.2000025154702303,0.20002393705343005,0.1999778810035104
313,0.1999944094187192,0.19998772824214608,0.1999894182531639,0.19998264242022595,0.2000139059734736
105,0.19999013540977761,0.19999329942876104,0.20000485847754135,0.199994013328718,0.20001874369534675
1326,0.19997521054273518,0.2000009142067981,0.2000365975395333,0.1999818616827635,0.19997565544923243
128,0.19999599502615098,0.20002471089477716,0.20000049421978044,0.19999944975194767,0.1999880238583333
183,0.19997845367001876,0.1999933146586622,0.19999494015492955,0.19999454170737502,0.19997811300885032
1243,0.1999979588645048,0.20001836007783724,0.19998385936084553,0.20000371199039713,0.19999140812567068
1470,0.20002106447179432,0.20002437233200673,0.19996852036286833,0.1999825383786968,0.20000505821917994
654,0.20004212555515824,0.20000855868728296,0.19997745406995182,0.19999565266189726,0.20002360696399152
528,0.20000405490026893,0.19996468157332442,0.19998614348169333,0.199959562116063,0.20000943900431423
295,0.20000299140097658,0.19998077400145275,0.20000195355499711,0.20003252054372447,0.1999921676235939
72,0.2000116704318727,0.20002065732845262,0.200013706088144,0.20000223572418524,0.2000024934656539
1506,0.20003130143117243,0.199980125946761,0.19997269286586455,0.20001310447254678,0.1999946608913554
98,0.19998660666519114,0.20002823341118167,0.20001987141868502,0.20000069239360294,0.1999757231233948
